case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,eia_id,retrofit,retrofit_year,offshore
3084372,48-020906,2017-WTW-13691-OE,39035.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.86246,31.92191,56763.0,1,2017.0,0
3085936,48-017045,2016-WTW-14972-OE,38828.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.89939,31.8635,56763.0,1,2017.0,0
3085945,48-017038,2016-WTW-14957-OE,38908.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.87399,31.88989,56763.0,1,2017.0,0
3085656,48-017120,2017-WTW-13541-OE,39449.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9399,31.9891,56763.0,1,2017.0,0
3085418,48-021356,2017-WTW-13628-OE,38847.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.8486,31.8758,56763.0,1,2017.0,0
3083812,48-017069,2017-WTW-13502-OE,39629.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.94699,32.0229,56763.0,1,2017.0,0
3085928,48-017155,2016-WTW-14980-OE,38911.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.90599,31.8915,56763.0,1,2017.0,0
3085242,48-017095,2017-WTW-13520-OE,39528.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96819,32.00069,56763.0,1,2017.0,0
3084476,48-021319,2017-WTW-13662-OE,38955.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.78679,31.901,56763.0,1,2017.0,0
3085550,48-017207,2017-WTW-13511-OE,39517.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.99929,31.9989,56763.0,1,2017.0,0
3085443,48-021313,2017-WTW-13656-OE,38936.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85259,31.8971,56763.0,1,2017.0,0
3085150,48-017102,2017-WTW-13528-OE,39569.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94169,32.0123,56763.0,1,2017.0,0
3083669,48-021373,2017-WTW-13645-OE,38905.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.79619,31.88899,56763.0,1,2017.0,0
3083473,48-017091,2017-WTW-13477-OE,39642.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.98659,32.0252,56763.0,1,2017.0,0
3085926,48-017168,2016-WTW-14956-OE,38921.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.87699,31.8936,56763.0,1,2017.0,0
3085893,48-016856,2016-WTW-14954-OE,38985.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,11/18/2017,Maxar,-100.8635,31.9085,56763.0,1,2017.0,0
3085898,48-016855,2016-WTW-14990-OE,38924.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.94779,31.89389,56763.0,1,2017.0,0
3084526,48-022199,2017-WTW-13687-OE,39034.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85119,31.92139,56763.0,1,2017.0,0
3085947,48-017036,2016-WTW-14960-OE,38891.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,11/18/2017,Maxar,-100.8598,31.8846,56763.0,1,2017.0,0
3085941,48-017041,2016-WTW-14964-OE,38877.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/25/2018,Maxar,-100.88889,31.881,56763.0,1,2017.0,0
3085422,48-017103,2017-WTW-13527-OE,39586.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94463,32.01434,56763.0,1,2017.0,0
3085457,48-017208,2017-WTW-13512-OE,39522.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.99512,31.99954,56763.0,1,2017.0,0
3085909,48-017061,2016-WTW-15003-OE,38869.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.93019,31.8787,56763.0,1,2017.0,0
3085009,48-020623,2017-WTW-13533-OE,39502.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.95674,31.9977,56763.0,1,2017.0,0
3085894,48-017068,2016-WTW-14986-OE,38988.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/5/2018,Maxar,-100.92269,31.9089,56763.0,1,2017.0,0
3084250,48-021305,2017-WTW-13623-OE,38855.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.83409,31.8766,56763.0,1,2017.0,0
3084154,48-017096,2017-WTW-13497-OE,39554.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.968,32.009,56763.0,1,2017.0,0
3085917,48-017162,2016-WTW-15011-OE,38824.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.93289,31.8441,56763.0,1,2017.0,0
3083698,48-017088,2017-WTW-13480-OE,39633.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.97819,32.02309,56763.0,1,2017.0,0
3085767,48-017100,2016-WTW-14862-OE,39572.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.93639,32.01249,56763.0,1,2017.0,0
3084529,48-017212,2017-WTW-13515-OE,39533.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.98364,32.00166,56763.0,1,2017.0,0
3085112,48-017194,2017-WTW-13519-OE,39510.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.97029,31.99859,56763.0,1,2017.0,0
3083888,48-021306,2017-WTW-13624-OE,38856.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.8373,31.8767,56763.0,1,2017.0,0
3084975,48-017203,2017-WTW-13507-OE,39566.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-101.00362,32.01184,56763.0,1,2017.0,0
3084532,48-022183,2017-WTW-13666-OE,38959.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.80689,31.9015,56763.0,1,2017.0,0
3085570,48-021321,2017-WTW-13854-OE,38952.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.79209,31.8999,56763.0,1,2017.0,0
3085950,48-017034,2016-WTW-14961-OE,38862.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,11/18/2017,Maxar,-100.8662,31.8775,56763.0,1,2017.0,0
3085899,48-016854,2016-WTW-14991-OE,38926.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.94449,31.8947,56763.0,1,2017.0,0
3083538,48-017071,2017-WTW-13500-OE,39622.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.95244,32.02054,56763.0,1,2017.0,0
3085935,48-017046,2016-WTW-14971-OE,38830.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.9027,31.86429,56763.0,1,2017.0,0
3084729,48-017104,2017-WTW-13525-OE,39585.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94969,32.01419,56763.0,1,2017.0,0
3085921,48-017054,2016-WTW-15013-OE,38821.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.9288,31.835,56763.0,1,2017.0,0
3085533,48-017124,2017-WTW-13535-OE,39485.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94923,31.99553,56763.0,1,2017.0,0
3084517,48-021369,2017-WTW-13641-OE,38909.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.78412,31.89055,56763.0,1,2017.0,0
3085953,48-017153,2016-WTW-14998-OE,38901.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.94069,31.88689,56763.0,1,2017.0,0
3084360,48-021303,2017-WTW-13621-OE,38851.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.828,31.8762,56763.0,1,2017.0,0
3084254,48-017075,2017-WTW-13483-OE,39618.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.97021,32.01928,56763.0,1,2017.0,0
3083714,48-021302,2017-WTW-13619-OE,38841.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.82269,31.87499,56763.0,1,2017.0,0
3083871,48-017072,2017-WTW-13499-OE,39615.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.95499,32.01889,56763.0,1,2017.0,0
3084970,48-022192,2017-WTW-13680-OE,39004.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85024,31.91526,56763.0,1,2017.0,0
3084873,48-021322,2017-WTW-13663-OE,38948.0,TX,Coke County,48081,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.79549,31.89899,56763.0,1,2017.0,0
3085891,48-016858,2016-WTW-14952-OE,38986.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.87249,31.9085,56763.0,1,2017.0,0
3084506,48-021314,2017-WTW-13657-OE,38932.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85595,31.89648,56763.0,1,2017.0,0
3083584,48-017089,2017-WTW-13479-OE,39640.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.98046,32.02494,56763.0,1,2017.0,0
3083987,48-017079,2017-WTW-13491-OE,39664.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.94421,32.03232,56763.0,1,2017.0,0
3083904,48-021307,2017-WTW-13625-OE,38850.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.84039,31.8762,56763.0,1,2017.0,0
3085106,48-017210,2017-WTW-13513-OE,39531.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.98911,32.00143,56763.0,1,2017.0,0
3083612,48-017081,2017-WTW-13490-OE,39673.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,5/19/2017,Maxar,-100.95059,32.03579,56763.0,1,2017.0,0
3084747,48-022193,2017-WTW-13681-OE,39011.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85509,31.91695,56763.0,1,2017.0,0
3085942,48-017040,2016-WTW-14965-OE,38871.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,Siemens Gamesa Renewable Energy,SG-2.3-108,2300.0,80.0,108.0,9160.88,134.1,2,3,9/27/2020,Maxar,-100.88519,31.87919,56763.0,1,2017.0,0
3084757,48-021315,2017-WTW-13658-OE,38930.0,TX,Sterling County,48431,Capricorn Ridge,2017,207,361.7,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/18/2017,Maxar,-100.85926,31.89614,56763.0,1,2017.0,0
3084803,48-020389,2017-WTW-12665-OE,39051.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.97199,31.9246,56763.0,1,2017.0,0
3084011,48-020440,2017-WTW-12625-OE,38902.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.98859,31.8872,56763.0,1,2017.0,0
3085291,48-020731,2018-WTW-9-OE,38946.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-101.00629,31.8986,56763.0,1,2017.0,0
3079990,48-021683,2017-WTW-12593-OE,39101.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.01703,31.93384,56763.0,1,2017.0,0
3083771,48-020412,2017-WTW-13175-OE,39043.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94809,31.9241,56763.0,1,2017.0,0
3084396,48-020396,2017-WTW-12647-OE,39109.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9515,31.93654,56763.0,1,2017.0,0
3084220,48-021687,2017-WTW-13166-OE,39056.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.01241,31.92575,56763.0,1,2017.0,0
3083879,48-021735,2017-WTW-12612-OE,38951.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.98369,31.89949,56763.0,1,2017.0,0
3083703,48-021732,2017-WTW-12609-OE,38969.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.98846,31.90419,56763.0,1,2017.0,0
3084796,48-020431,2017-WTW-12668-OE,39010.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9567,31.9162,56763.0,1,2017.0,0
3084496,48-017271,2017-WTW-13592-OE,39299.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.91549,31.9575,56763.0,1,2017.0,0
3085481,48-020127,2017-WTW-13574-OE,39309.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.99389,31.9591,56763.0,1,2017.0,0
3083526,48-021724,2017-WTW-13169-OE,39018.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9988,31.919,56763.0,1,2017.0,0
3080746,48-021685,2017-WTW-12592-OE,39068.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.01604,31.928,56763.0,1,2017.0,0
3084114,48-020443,2017-WTW-12637-OE,38886.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96719,31.8837,56763.0,1,2017.0,0
3085395,48-020112,2017-WTW-13544-OE,39392.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.97235,31.9744,56763.0,1,2017.0,0
3084587,48-020400,2017-WTW-12654-OE,38994.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.98989,31.91159,56763.0,1,2017.0,0
3084463,48-020426,2017-WTW-13330-OE,39031.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.89999,31.9209,56763.0,1,2017.0,0
3083988,48-021686,2017-WTW-13165-OE,39008.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.01691,31.91604,56763.0,1,2017.0,0
3084068,48-020394,2017-WTW-12645-OE,39114.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96069,31.937,56763.0,1,2017.0,0
3077086,48-020430,2017-WTW-12630-OE,38917.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96957,31.8928,56763.0,1,2017.0,0
3085614,48-020384,2017-WTW-12642-OE,39146.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.9755,31.94113,56763.0,1,2017.0,0
3084596,48-020403,2017-WTW-12657-OE,38995.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.97679,31.9118,56763.0,1,2017.0,0
3085273,48-017268,2017-WTW-13589-OE,39268.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.92619,31.953,56763.0,1,2017.0,0
3084452,48-017285,2017-WTW-13611-OE,39336.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.88619,31.9623,56763.0,1,2017.0,0
3081021,48-021539,2017-WTW-12576-OE,39144.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.03884,31.94114,56763.0,1,2017.0,0
3083974,48-020413,2017-WTW-13176-OE,39053.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9437,31.92489,56763.0,1,2017.0,0
3084061,48-020418,2017-WTW-12631-OE,38923.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.967,31.8938,56763.0,1,2017.0,0
3085462,48-017199,2017-WTW-13557-OE,39396.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.9325,31.97479,56763.0,1,2017.0,0
3085096,48-020128,2017-WTW-13575-OE,39306.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.98799,31.9586,56763.0,1,2017.0,0
3083543,48-020441,2017-WTW-12635-OE,38880.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.97249,31.88199,56763.0,1,2017.0,0
3077646,48-021726,2017-WTW-12673-OE,38971.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.94439,31.9055,56763.0,1,2017.0,0
3082150,48-021696,2017-WTW-12600-OE,39047.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.99038,31.92423,56763.0,1,2017.0,0
3080405,48-021543,2017-WTW-12580-OE,39192.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,6/28/2017,Maxar,-101.02922,31.94426,56763.0,1,2017.0,0
3085066,48-017302,2017-WTW-13581-OE,39229.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96249,31.94959,56763.0,1,2017.0,0
3084004,48-020445,2017-WTW-12639-OE,38859.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-87,1500.0,80.0,87.0,5944.68,123.4,2,3,11/14/2017,Maxar,-100.97543,31.87707,56763.0,1,2017.0,0
3085277,48-017200,2017-WTW-13558-OE,39390.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.92872,31.97427,56763.0,1,2017.0,0
3084554,48-020408,2017-WTW-12661-OE,39009.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.96759,31.9161,56763.0,1,2017.0,0
3084756,48-017216,2017-WTW-13600-OE,39142.0,TX,Sterling County,48431,Capricorn Ridge expansion,2017,199,298.5,GE Wind,GE1.5-91,1500.0,80.0,91.0,6503.88,125.6,2,3,11/14/2017,Maxar,-100.90409,31.94099,56763.0,1,2017.0,0
